2014-02-01 00:00:00;76763;4
2014-02-01 00:01:00;62576;0
2014-02-01 00:02:00;57755;0
2014-02-01 00:03:00;49209;0
2014-02-01 00:04:00;58493;0
2014-02-01 00:05:00;84304;0
2014-02-01 00:06:00;98476;0
2014-02-01 00:07:00;96734;6
2014-02-01 00:08:00;93814;7
2014-02-01 00:09:00;96528;3
2014-02-01 00:10:00;98964;6
2014-02-01 00:11:00;82474;4
2014-02-01 00:12:00;81542;1
2014-02-01 00:13:00;83107;3
2014-02-01 00:14:00;74798;2
2014-02-01 00:15:00;64115;4
2014-02-01 00:16:00;64606;0
2014-02-01 00:17:00;99321;1
2014-02-01 00:18:00;102622;0
2014-02-01 00:19:00;102859;3
2014-02-01 00:20:00;76135;1
2014-02-01 00:21:00;86754;0
2014-02-01 00:22:00;95508;0
2014-02-01 00:23:00;103363;0
2014-02-01 00:24:00;108910;0
2014-02-01 00:25:00;113146;0
2014-02-01 00:26:00;114444;4
2014-02-01 00:27:00;119490;6
2014-02-01 00:28:00;104606;4
2014-02-01 00:29:00;96336;2
2014-02-01 00:30:00;93958;0
2014-02-01 00:31:00;84359;6
2014-02-01 00:32:00;82954;0
2014-02-01 00:33:00;98030;3
2014-02-01 00:34:00;105091;0
2014-02-01 00:35:00;97208;0
2014-02-01 00:36:00;94557;1
2014-02-01 00:37:00;95817;2
2014-02-01 00:38:00;104160;0
2014-02-01 00:39:00;100506;4
2014-02-01 00:40:00;109312;3
2014-02-01 00:41:00;109490;0
2014-02-01 00:42:00;117549;0
2014-02-01 00:43:00;116226;4
2014-02-01 00:44:00;120917;0
2014-02-01 00:45:00;118299;4
2014-02-01 00:46:00;121503;4
2014-02-01 00:47:00;108486;4
2014-02-01 00:48:00;118456;2
2014-02-01 00:49:00;100262;3
2014-02-01 00:50:00;95926;0
2014-02-01 00:51:00;111830;0
2014-02-01 00:52:00;109023;0
2014-02-01 00:53:00;76325;3
2014-02-01 00:54:00;105232;2
2014-02-01 00:55:00;102632;6
2014-02-01 00:56:00;102219;0
2014-02-01 00:57:00;104698;4
2014-02-01 00:58:00;97401;0
2014-02-01 00:59:00;89720;4
2014-02-01 01:00:00;87800;3
2014-02-01 01:01:00;105131;1
2014-02-01 01:02:00;102347;0
2014-02-01 01:03:00;104048;0
2014-02-01 01:04:00;97132;0
2014-02-01 01:05:00;94004;0
2014-02-01 01:06:00;92530;0
2014-02-01 01:07:00;98993;3
2014-02-01 01:08:00;96034;3
2014-02-01 01:09:00;96806;5
2014-02-01 01:10:00;95356;0
2014-02-01 01:11:00;91841;4
2014-02-01 01:12:00;90125;0
2014-02-01 01:13:00;94395;0
2014-02-01 01:14:00;106819;1
2014-02-01 01:15:00;106783;6
2014-02-01 01:16:00;107357;1
2014-02-01 01:17:00;100683;0
2014-02-01 01:18:00;105136;6
2014-02-01 01:19:00;103848;0
2014-02-01 01:20:00;110157;0
2014-02-01 01:21:00;103045;12
2014-02-01 01:22:00;108182;6
2014-02-01 01:23:00;104733;0
2014-02-01 01:24:00;107391;3
2014-02-01 01:25:00;101744;0
2014-02-01 01:26:00;106277;1
2014-02-01 01:27:00;104038;5
2014-02-01 01:28:00;101829;2
2014-02-01 01:29:00;100611;6
2014-02-01 01:30:00;92957;0
2014-02-01 01:31:00;89926;1
2014-02-01 01:32:00;82346;1
2014-02-01 01:33:00;90502;3
2014-02-01 01:34:00;82341;1
2014-02-01 01:35:00;81680;0
2014-02-01 01:36:00;84504;2
2014-02-01 01:37:00;76660;1
2014-02-01 01:38:00;80987;0
2014-02-01 01:39:00;80194;0
2014-02-01 01:40:00;84759;0
2014-02-01 01:41:00;79676;3
2014-02-01 01:42:00;83245;2
2014-02-01 01:43:00;80025;3
2014-02-01 01:44:00;79497;0
2014-02-01 01:45:00;79294;1
2014-02-01 01:46:00;73401;3
2014-02-01 01:47:00;69863;0
2014-02-01 01:48:00;74224;1
2014-02-01 01:49:00;71411;3
2014-02-01 01:50:00;66798;0
2014-02-01 01:51:00;62176;3
2014-02-01 01:52:00;65385;0
2014-02-01 01:53:00;71660;0
2014-02-01 01:54:00;69663;3
2014-02-01 01:55:00;64294;0
2014-02-01 01:56:00;66255;0
2014-02-01 01:57:00;65476;5
2014-02-01 01:58:00;61063;1
2014-02-01 01:59:00;59576;1
2014-02-01 02:00:00;60426;0
2014-02-01 02:01:00;59241;0
2014-02-01 02:02:00;60009;0
2014-02-01 02:03:00;59196;0
2014-02-01 02:04:00;49555;5
2014-02-01 02:05:00;54754;0
2014-02-01 02:06:00;55385;1
2014-02-01 02:07:00;55321;0
2014-02-01 02:08:00;57123;0
2014-02-01 02:09:00;54152;0
2014-02-01 02:10:00;49885;0
2014-02-01 02:11:00;54127;0
2014-02-01 02:12:00;52277;0
2014-02-01 02:13:00;50828;0
2014-02-01 02:14:00;45932;0
2014-02-01 02:15:00;47727;3
2014-02-01 02:16:00;38836;0
2014-02-01 02:17:00;40152;0
2014-02-01 02:18:00;38234;1
2014-02-01 02:19:00;40924;0
2014-02-01 02:20:00;38020;0
2014-02-01 02:21:00;35778;0
2014-02-01 02:22:00;41985;0
2014-02-01 02:23:00;38205;0
2014-02-01 02:24:00;37504;0
2014-02-01 02:25:00;38070;0
2014-02-01 02:26:00;32010;0
2014-02-01 02:27:00;29778;0
2014-02-01 02:28:00;26822;5
2014-02-01 02:29:00;29493;0
2014-02-01 02:30:00;29633;0
2014-02-01 02:31:00;26042;0
2014-02-01 02:32:00;21085;0
2014-02-01 02:33:00;21926;0
2014-02-01 02:34:00;25187;0
2014-02-01 02:35:00;33671;0
2014-02-01 02:36:00;16640;0
2014-02-01 02:37:00;14503;2
2014-02-01 02:38:00;12194;1
2014-02-01 02:39:00;12470;0
2014-02-01 02:40:00;13790;0
2014-02-01 02:41:00;36353;0
2014-02-01 02:42:00;48893;0
2014-02-01 02:43:00;51344;0
2014-02-01 02:44:00;51038;0
2014-02-01 02:45:00;43751;2
2014-02-01 02:46:00;40167;0
2014-02-01 02:47:00;45110;0
2014-02-01 02:48:00;46137;0
2014-02-01 02:49:00;48254;3
2014-02-01 02:50:00;46314;3
2014-02-01 02:51:00;45997;0
2014-02-01 02:52:00;51184;0
2014-02-01 02:53:00;59863;0
2014-02-01 02:54:00;57140;3
2014-02-01 02:55:00;60858;0
2014-02-01 02:56:00;58779;0
2014-02-01 02:57:00;59269;2
2014-02-01 02:58:00;63173;6
2014-02-01 02:59:00;67757;2
2014-02-01 03:00:00;59070;0
2014-02-01 03:01:00;61159;0
2014-02-01 03:02:00;62409;6
2014-02-01 03:03:00;63530;1
2014-02-01 03:04:00;66514;3
2014-02-01 03:05:00;65556;0
2014-02-01 03:06:00;65841;2
2014-02-01 03:07:00;58904;0
2014-02-01 03:08:00;60355;1
2014-02-01 03:09:00;50251;0
2014-02-01 03:10:00;54850;0
2014-02-01 03:11:00;57650;0
2014-02-01 03:12:00;65720;2
2014-02-01 03:13:00;57494;0
2014-02-01 03:14:00;57429;0
2014-02-01 03:15:00;49499;0
2014-02-01 03:16:00;44050;3
2014-02-01 03:17:00;42648;3
2014-02-01 03:18:00;41417;2
2014-02-01 03:19:00;42456;0
2014-02-01 03:20:00;43017;0
2014-02-01 03:21:00;48138;3
2014-02-01 03:22:00;64294;0
2014-02-01 03:23:00;57834;1
2014-02-01 03:24:00;48377;0
2014-02-01 03:25:00;56300;0
2014-02-01 03:26:00;43337;0
2014-02-01 03:27:00;43337;0
2014-02-01 03:28:00;39997;0
2014-02-01 03:29:00;39366;0
2014-02-01 03:30:00;38115;0
2014-02-01 03:31:00;39580;2
2014-02-01 03:32:00;29743;0
2014-02-01 03:33:00;29768;0
2014-02-01 03:34:00;29658;0
2014-02-01 03:35:00;32025;0
2014-02-01 03:36:00;33057;3
2014-02-01 03:37:00;31725;0
2014-02-01 03:38:00;23156;0
2014-02-01 03:39:00;25262;0
2014-02-01 03:40:00;26697;0
2014-02-01 03:41:00;30444;0
2014-02-01 03:42:00;30749;0
2014-02-01 03:43:00;30472;2
2014-02-01 03:44:00;27187;0
2014-02-01 03:45:00;26182;0
2014-02-01 03:46:00;27397;0
2014-02-01 03:47:00;25557;0
2014-02-01 03:48:00;27292;0
2014-02-01 03:49:00;25947;0
2014-02-01 03:50:00;25817;0
2014-02-01 03:51:00;25982;0
2014-02-01 03:52:00;24446;0
2014-02-01 03:53:00;23526;0
2014-02-01 03:54:00;24681;0
2014-02-01 03:55:00;24911;0
2014-02-01 03:56:00;26157;0
2014-02-01 03:57:00;26122;0
2014-02-01 03:58:00;25462;0
2014-02-01 03:59:00;24611;0
2014-02-01 04:00:00;26067;0
2014-02-01 04:01:00;25417;0
2014-02-01 04:02:00;25332;0
2014-02-01 04:03:00;25282;0
2014-02-01 04:04:00;25917;0
2014-02-01 04:05:00;26082;0
2014-02-01 04:06:00;26267;0
2014-02-01 04:07:00;25707;0
2014-02-01 04:08:00;25136;0
2014-02-01 04:09:00;22831;0
2014-02-01 04:10:00;23306;0
2014-02-01 04:11:00;22846;0
